date,ticker,industry,close,return_1d,forward_return_5d,turnover,momentum_20,turnover_shock_5_20,earnings_yield,book_yield,size_inv,pe_ttm,pb,total_mv
2024-09-02,000001.SZ,银行,10.11,-0.004921259842519787,-0.022817460317460347,0.4993,0.005970149253731183,0.10258470464245084,0.2392916965781287,2.099517111064455,-16.792028579303715,4.179,0.4763,19619383.2982
2024-09-02,000007.SZ,其他商业,4.64,0.002159827213822796,0.02813852813852802,0.743,-0.033333333333333326,0.48863838046110586,0.0167516253264473,0.08015839298453745,-11.987617414347834,59.6957,12.4753,160751.8924
2024-09-02,000009.SZ,电气设备,7.38,-0.02894736842105261,-0.005181347150259086,0.9645,-0.10545454545454547,0.5867219191112956,0.024197080380281316,0.5242463958060288,-14.459183791383486,41.3273,1.9075,1903459.9062
2024-09-02,000011.SZ,房产服务,7.4,-0.02759526938239154,-0.002631578947368318,1.2986,-0.038961038961038974,-0.5687592281452064,0.05721314758131418,1.0169836265636123,-12.996855772156664,17.4785,0.9833,441024.5281
2024-09-02,000012.SZ,玻璃,5.0,-0.017681728880157177,-0.04761904761904767,0.7125,0.010101010101010166,0.21659348581165228,0.09764862120146864,0.9130752373995618,-14.244266355614744,10.2408,1.0952,1535346.0535
2024-09-02,000017.SZ,服饰,5.37,-0.04618117229129659,0.012612612612612706,10.4586,-0.13387096774193552,0.08062342851067972,0.005068274728872643,0.0849733183780293,-12.821507737288286,197.3058,11.7684,370092.309
2024-09-02,600601.SH,元器件,2.78,0.010909090909090757,-0.043010752688172116,2.5256,0.022058823529411686,-0.08554736238328675,0.020417622041231345,0.34466119804232437,-13.963362758636245,48.9773,2.9014,1159341.5338
2024-09-02,600602.SH,软件服务,9.25,-0.041450777202072575,-0.0106609808102347,1.3447,-0.08415841584158412,0.05495191768190022,0.016846361185983826,0.36863641390496554,-14.050660104735329,59.36,2.7127,1265097.9459
2024-09-02,600605.SH,房产服务,27.02,-0.018525245187068662,-0.028951486697965545,0.4505,-0.008076358296622566,-0.386072614685145,0.018929893140753218,0.2457545894669583,-13.23099376296586,52.8265,4.0691,557375.1232
2024-09-02,600651.SH,电器仪表,2.77,-0.010714285714285676,0.0036101083032489267,0.3224,-0.02464788732394363,-0.06406189124506034,0.00650409888311614,0.3502136303144919,-13.450870779058805,153.7492,2.8554,694446.7602
2024-09-02,600654.SH,仓储物流,2.21,-0.01777777777777778,-0.013698630136986245,0.3679,-0.047413793103448176,-0.017018856367852275,0.01910369293488124,0.2577120325748009,-13.36207882281187,52.3459,3.8803,635443.731
2024-09-03,000001.SZ,银行,10.08,-0.0029673590504450953,-0.011976047904191489,0.4723,0.015105740181268867,0.16608886147563662,0.240003840061441,2.105706464518846,-16.789056808914253,4.1666,0.4749,19561165.5436
2024-09-03,000007.SZ,其他商业,4.62,-0.004310344827586077,0.0393013100436681,0.6269,-0.03347280334728031,0.40612296673018955,0.016824140622896982,0.08050557501106952,-11.983297753127916,59.4384,12.4215,160058.9963
2024-09-03,000009.SZ,电气设备,7.72,0.046070460704606964,-0.030456852791878153,1.1664,-0.07099879663056563,0.7457892792603911,0.023131442106626696,0.5011526510975243,-14.504224516802074,43.2312,1.9954,1991153.181
2024-09-03,000011.SZ,房产服务,7.6,0.027027027027026973,-0.019582245430809442,1.8783,-0.024390243902439046,-0.49994451794631045,0.05570751327231503,0.9902951079421667,-13.02352401914932,17.9509,1.0098,452944.1099
2024-09-03,000012.SZ,玻璃,5.04,0.008000000000000007,-0.0505050505050505,0.4714,0.001988071570576455,0.2639240575706754,0.09687387989576371,0.9058791557206268,-14.252234525245829,10.3227,1.1039,1547628.8219
2024-09-03,000017.SZ,服饰,5.55,0.03351955307262555,-0.05281090289608181,9.0754,-0.09902597402597413,0.1825034073586529,0.004903898304918512,0.08221723437667003,-12.854477756543384,203.9194,12.1629,382497.6378
2024-09-03,600601.SH,元器件,2.79,0.003597122302158251,-0.03649635036496357,1.6354,0.014545454545454639,-0.03345781705887363,0.02034443122056415,0.34343018064427505,-13.966953426778105,49.1535,2.9118,1163511.8271
2024-09-03,600602.SH,软件服务,9.38,0.014054054054054133,0.01820128479657379,0.9372,-0.0857699805068225,0.1127475498813939,0.016612868660321658,0.3635306092773012,-14.064616316217162,60.1943,2.7508,1282877.7008
2024-09-03,600603.SH,区域地产,4.66,-0.050916496945010215,0.036402569593147804,2.9913,-0.0717131474103585,0.3816773779656555,0.10906433705242721,1.1863803535413453,-13.259402259788526,9.1689,0.8429,573436.3704
2024-09-03,600605.SH,房产服务,25.56,-0.05403404885270169,-0.006331618519984206,1.2229,-0.07991360691144722,-0.25267821561686865,0.02001120627551429,0.259794242959576,-13.17544505982227,49.972,3.8492,527257.8885
2024-09-03,600651.SH,电器仪表,2.77,0.0,0.032727272727272716,0.2168,-0.03484320557491294,0.005097268093392726,0.00650409888311614,0.3502136303144919,-13.450870779058805,153.7492,2.8554,694446.7602
2024-09-03,600654.SH,仓储物流,2.19,-0.009049773755656076,0.0,0.3411,-0.0641025641025641,0.05450102804016832,0.01927814898924665,0.26006449599500675,-13.352987851110619,51.8722,3.8452,629693.109
2024-09-04,000001.SZ,银行,10.02,-0.005952380952381042,-0.04170804369414105,0.437,0.009063444108761365,0.12499869433970145,0.24144091940702112,2.1186440677966103,-16.783086641927138,4.1418,0.472,19444730.0344
2024-09-04,000007.SZ,其他商业,4.58,-0.008658008658008698,-0.027253668763102756,0.4101,-0.03578947368421048,-0.0006082217266344392,0.016971071112182174,0.08120838070488874,-11.974602046637806,58.9238,12.314,158673.2042
2024-09-04,000009.SZ,电气设备,7.88,0.020725388601036343,-0.024265644955300147,1.2,-0.050602409638554335,0.9319727891156464,0.02266175964031255,0.4909662215239592,-14.524738056615291,44.1272,2.0368,2032420.6044
2024-09-04,000011.SZ,房产服务,7.66,0.007894736842105399,-0.04370179948586117,1.8067,-0.012886597938144284,-0.4160474085222462,0.0552712158562064,0.982511298879937,-13.031387755715025,18.0926,1.0178,456519.9845
2024-09-04,000012.SZ,玻璃,4.95,-0.017857142857142794,-0.03413654618473916,0.4393,-0.025590551181102317,0.34363727734658545,0.0986348930797759,0.9223390518354546,-14.23421601978427,10.1384,1.0842,1519992.593
2024-09-04,000017.SZ,服饰,5.87,0.057657657657657735,-0.04895104895104885,21.5898,-0.026533996683250405,0.32540392419266384,0.004636563008573005,0.0777351098397102,-12.910534462735946,215.677,12.8642,404551.5557
2024-09-04,600601.SH,元器件,2.74,-0.017921146953404965,-0.06451612903225812,1.5027,0.00366300366300365,0.049162976123664714,0.020715685502748972,0.3496992586375717,-13.948869751288347,48.2726,2.8596,1142660.3606
2024-09-04,600602.SH,软件服务,9.34,-0.004264392324093924,0.004201680672269115,0.669,-0.09320388349514575,0.12290327478868246,0.016684018045433915,0.3650834215618269,-14.06034280545547,59.9376,2.7391,1277407.007
2024-09-04,600603.SH,区域地产,4.67,0.0021459227467810482,0.027253668763102867,3.6,-0.087890625,0.7574732982073946,0.10883050736782536,1.1837121212121213,-13.261545883242905,9.1886,0.8448,574666.9205
